run_key,tpsr_percent,asr_percent,rmse,r2,response_entropy,iae,ise,itae,itse,control_power,control_rms,control_tvc,control_iac,control_isc
nominal_run,87.78178158134526,59.039787146602436,0.1602952900116793,0.298408943735167,5.250297946718717,0.7964234687642874,0.15419283850082804,2.4475622572519775,0.47699046761003594,0.34897610244042754,0.5907419931242637,271.0466722409657,3.092309804101727,2.093996474895813
non_nominal_run_1,25.120225129070054,-6.330692961804766,0.11058547554986949,0.5863283409680271,5.085924833569461,0.5620200831103668,0.0733847236370796,1.6802910870562844,0.21743046260996246,0.24216141528945942,0.49209898931968904,225.4206724093143,2.5677429728570687,1.4530536534993987
non_nominal_run_2,71.39782138100391,9.599314192582108,0.22462638624429093,0.7142224392852479,4.906660969799539,1.081216123715717,0.3027911929185176,2.942706536392355,0.7414466169089274,0.457424746606475,0.6763318317264647,297.44996556236663,3.505372022130306,2.7447691024177705
non_nominal_run_3,30.276214807050543,12.673528078034296,0.1450901441018017,0.5690567401841964,5.018108930240676,0.7226323096952091,0.12632657226341792,2.105016461046713,0.35651428469927143,0.3486187391252213,0.5904394457734182,270.94284789277026,3.0883524062583865,2.0917884072595765
non_nominal_run_4,91.33777986767183,62.79685738431017,0.11969035263306807,0.2206981136238464,5.327080240969771,0.5833638367429695,0.08596880648039713,1.848028748901506,0.2807525096016495,0.20206938057534213,0.44952127933540825,205.68428443549368,2.342731205846179,1.2125228987235384
non_nominal_run_5,90.64919475563126,64.09963585184607,0.13688270967858843,0.3952418613108426,5.161132739795572,0.6815866711873105,0.11243514910326448,2.0481572108449915,0.34096247259390006,0.30041974588466297,0.5481055973849045,252.98111731218205,2.882661169088986,1.8027243920111542
non_nominal_run_6,76.92853083904919,24.944923593102736,0.20933997552919048,0.7139042969615172,4.954742331545461,1.0153545928013206,0.2629828071717879,2.7620392965394767,0.6420376054272561,0.45309286779489294,0.6731217332659026,299.3123914655123,3.501381527679705,2.7187613980520364
non_nominal_run_7,75.89197606887285,39.65382351781077,0.13389994597841132,0.5893556990556832,5.042443288669772,0.6750038394224889,0.10759249893200609,1.9913851507365332,0.312609347511628,0.3263741143997181,0.5712916194026638,259.88221760707256,2.973807871494882,1.9583114475480192
non_nominal_run_8,82.34650662865569,47.57815258558711,0.11508495024829357,0.13289991069417295,5.402976170678747,0.566227670308791,0.0794787354482574,1.7407755208826634,0.25168564133777754,0.18504415505129587,0.43016758949425266,197.36199084831395,2.2478754956280635,1.110419918863966
non_nominal_run_9,60.71620894585421,31.129166667700588,0.10634228664016142,0.32153183199386903,5.308350101910548,0.5458022470857615,0.06785552813091089,1.6358702420586608,0.20175634820205296,0.22341406741516476,0.4726669730530839,223.8163342989879,2.513060067046187,1.3406306054964738
