run_key,tpsr_percent,asr_percent,rmse,r2,response_entropy,iae,ise,itae,itse,control_power,control_rms,control_tvc,control_iac,control_isc
nominal_run,99.97992923754364,98.31375839564306,0.006496788889903313,0.9988475023977073,4.890817022474685,0.031518001052558295,0.00025329180344186425,0.10264421819949798,0.0008440494708217067,0.7699387784050793,0.8774615538045409,405.30823246284695,4.364988095610258,4.620346693991067
non_nominal_run_1,99.680193500001,93.17339453966113,0.007227023519661652,0.997572109144703,4.920496517828836,0.035428604312818954,0.0003133990051773012,0.120803403056617,0.0011413675284466676,0.7840950007871572,0.885491389448343,402.64194379685756,4.383456420859961,4.705246388442497
non_nominal_run_2,99.988604602815,98.48717513019005,0.004483590565064801,0.9993224127109129,4.812493088974421,0.02163761306944636,0.00012063360125573474,0.06674230035433272,0.00036043275960549585,0.6312488455595309,0.7945117025944495,401.6152301775766,4.074936594720611,3.787934425583494
non_nominal_run_3,99.79647886917896,95.41503956497861,0.007838846991891316,0.9959448148491113,4.723330663743099,0.037805081606073,0.0003687369046321284,0.12648675945638846,0.0012949966872734147,0.9160859333811883,0.9571237816401744,406.04818247878245,4.677004280553964,5.497354528215254
non_nominal_run_4,99.97240737968129,98.11211317621697,0.006755243540958949,0.999076210909125,4.90321843221553,0.033392904781309685,0.00027381211964658524,0.11405900749250812,0.0010023872133451078,0.733584563662722,0.8564955129262044,403.5700933397751,4.277806723307124,4.402132074218828
non_nominal_run_5,99.93953467244472,97.0475109270514,0.011007211029607162,0.9989472541307279,4.910706602468143,0.053688799803972106,0.0007270732353791163,0.1729008452530848,0.0025150608967348573,1.596162520559698,1.2633932564960517,431.62062986709026,6.208258338279135,9.578552539958947
non_nominal_run_6,99.9791895959703,98.31213356622078,0.006287164154967203,0.9969222771640942,4.814008188265263,0.031350271637156826,0.0002372011629535376,0.10533970838669093,0.0008434759642300341,0.6965115217257193,0.8345726581465027,399.7827786713723,4.198336849203539,4.179718734558417
non_nominal_run_7,99.9361457628919,96.94032456428398,0.006891193664307624,0.9989182770851774,5.004305591333959,0.03371869645874529,0.00028496481703818317,0.10976511909425818,0.0009629613790545059,0.7809416852996695,0.8837090501401859,406.35589830542773,4.3856742358234335,4.685746843544516
non_nominal_run_8,99.89848339830276,96.26516821671144,0.00872713593153747,0.9962584483802428,4.817760700058582,0.04397457321693024,0.00045703111114476006,0.14226576879088992,0.0015085872232560495,1.197756275347084,1.0944205203426534,415.10833348966423,5.2815155107005864,7.187732912777096
non_nominal_run_9,99.8122112378108,94.96714798857455,0.007352484167634088,0.9955530043570046,5.04742264110058,0.035815015592362276,0.00032440806744999295,0.10984416668839854,0.0010146044822459256,0.9206001243962718,0.9594790901297807,407.49532771906604,4.707280985866344,5.5240165301048405
non_nominal_run_10,99.96343800788456,98.09028165458751,0.005045187951472757,0.9994465536370509,4.758801861194007,0.024625841956691378,0.00015274898164754436,0.0770221425997519,0.0004776735540471073,0.6393520332458614,0.7995949182216339,402.9085125659584,4.093237500955961,3.8366399218781946
non_nominal_run_11,99.78237936183608,94.94951582397948,0.011883023539101228,0.9915007147478215,5.084858408001006,0.05865984284034818,0.0008473671562189639,0.1928362831191563,0.002960718677317246,1.8315049590910837,1.3533310604176214,429.3602039644266,6.744272248542563,10.990729734903578
non_nominal_run_12,99.97709373524911,98.10340570258106,0.006833054510491175,0.9994228236168524,4.758272422718266,0.03430427948441398,0.00028017189731163923,0.10902267712944169,0.0008804433934091834,0.9385409238227262,0.9687832181776923,413.8981812499507,4.75805053747036,5.632133588616355
non_nominal_run_13,99.97770786311456,97.98694332026172,0.0052983894646042255,0.9986520406674757,4.787147796252652,0.0257509113559293,0.00016846546257356237,0.08101092976717393,0.0005307527859072531,0.6627574466372257,0.8140991626560156,400.91065377467334,4.141531709218121,3.9770947659908895
