run_key,tpsr_percent,asr_percent,rmse,r2,response_entropy,iae,ise,itae,itse,control_power,control_rms,control_tvc,control_iac,control_isc
nominal_run,87.2949073567587,53.43141681128949,0.16345783312967332,0.3456844069034871,5.2707594756821035,0.8090071622614128,0.1603337430841001,2.3899431627257206,0.45708112729776984,0.44096436187935006,0.6640514753235249,292.42208481530804,3.4129132895741634,2.64608928607087
non_nominal_run_1,76.58362442233667,40.195647789411844,0.09185719582395972,0.6190714429183869,5.100393671063044,0.46016778521886503,0.050632976133894766,1.3629557979772882,0.14667104352681182,0.18974313623349143,0.43559515175618224,188.22092443103202,2.2125447754061067,1.1385778766786627
non_nominal_run_2,-56.0019393764793,-54.45048030458332,0.21454553647910332,0.4099291248125292,5.387023460968688,1.074707568948995,0.2762065009092115,3.04274156837657,0.7220981169949343,0.8005840481914461,0.8947536242963456,408.7168855241589,4.6760818112652425,4.803889790585892
non_nominal_run_3,29.82928997936869,-8.701221698862026,0.16821906031214587,0.5067909372257353,5.112324874437276,0.8405424737300822,0.16980357767368867,2.454576141094009,0.4771471066153329,0.5330386755697188,0.7300949770884052,322.9730785801173,3.7714865349638176,3.198515817691872
non_nominal_run_4,77.81050906590336,47.14849726754194,0.10655880452330206,0.23428263659185344,5.386141722098238,0.5279444769660454,0.06813968432330686,1.6358292309589242,0.20989167774285716,0.17585807985013724,0.4193543607143453,177.946673244585,2.099899416419115,1.055313506095613
non_nominal_run_5,58.88463208961709,35.57165935735579,0.15725031900640918,0.29107445419961087,5.361847781228766,0.7788832008659928,0.14838634695310854,2.307384894137026,0.4259810137132717,0.40976722080769296,0.6401306279250298,280.9626365053351,3.2824399680675107,2.458917569571838
non_nominal_run_6,46.023491502008085,5.103484801221491,0.1323607449674189,0.38911418004617926,5.415466680985253,0.6663458385413612,0.10512343372881276,1.957087849862411,0.29712080352142733,0.35047435117865133,0.5920087424849834,265.17132281695893,3.056504683466853,2.102965676146649
non_nominal_run_7,90.11612209897393,56.483918969011185,0.10010099555051843,0.5696862762183732,5.2043285965016475,0.4989169794905095,0.06012915803293118,1.4702153078581723,0.17147864763005116,0.21377251081255572,0.4623553944884343,202.46770061134575,2.3537892774264364,1.282761021611343
non_nominal_run_8,38.35246657945235,-9.637340331749257,0.21539285529070384,0.4983685542826517,5.101309490359844,1.0547034632717094,0.27841012761610107,2.9564821519142805,0.7186569014759079,0.6941154350695664,0.8331359043214777,370.34121402190954,4.304595785930259,4.164991594377241
non_nominal_run_9,88.30047198258201,62.83649977214253,0.12250620258432668,0.407552975349571,5.1795710676180455,0.6075068594020674,0.09006162023379094,1.875862742558995,0.2787193155475968,0.24826980003759141,0.4982667960416301,214.25630554239044,2.5470346971752282,1.4898371950699563
