run_key,tpsr_percent,asr_percent,rmse,r2,response_entropy,iae,ise,itae,itse,control_power,control_rms,control_tvc,control_iac,control_isc
nominal_run,87.55268531573542,56.6238749359414,0.16179110975686067,0.2852538432558588,5.234049287829727,0.8022684852184674,0.1570810808221338,2.3868401087136757,0.45586058163968146,0.4284740974419861,0.6545793286088296,291.1188959695688,3.383098604376568,2.571102108602818
non_nominal_run_1,32.84336560247944,-2.800140937936342,0.10472739148022445,0.44020827760472336,5.252344554035087,0.5221985089990597,0.06581172960854885,1.5917310471868724,0.20203145385529409,0.22150254464874172,0.4706405684264179,205.6279097922975,2.4147282049535326,1.3291482559566294
non_nominal_run_2,82.3724832090458,30.930591721973368,0.17634241396423847,0.28984916781640624,5.465958136816878,0.8750265280643534,0.1866021343428866,2.515985925808605,0.49807555041728746,0.5450341371830572,0.7382642732674101,333.8854138284751,3.8307795861398715,3.2703695643373623
non_nominal_run_3,57.58062694617154,32.126919074416016,0.11316954157645387,-0.015939410121404984,5.5639292848023185,0.5560902779694072,0.07685625326292492,1.7016551892896508,0.23993425316722208,0.2028588009551849,0.450398491288753,196.41246069060742,2.2957227708956705,1.217295788410453
non_nominal_run_4,92.49288993597396,60.14461770449146,0.11142456056861107,0.583487826027835,5.107475351848302,0.5635411899291058,0.07450026174689516,1.6356284985898317,0.20151886510765746,0.2733169491748729,0.5227972352402726,231.47630952504642,2.6863397515310345,1.6400113144470634
non_nominal_run_5,89.00683682147191,59.041649104332635,0.14841760704975096,0.23605400847617442,5.359302019885447,0.7369043187917159,0.13218426638443337,2.2000798488254856,0.38699882797883234,0.37777446557124705,0.6146336027026565,272.3107774738439,3.16726464174553,2.26688328107994
non_nominal_run_6,88.01567226304597,58.30203102942009,0.15087642408578647,0.10883826585422118,5.3585818956210005,0.7519858656624486,0.13660064521342916,2.1968735217965123,0.38963154381724174,0.39802083635365776,0.6308889255278284,287.2742190246081,3.2927039610049746,2.388357486585986
non_nominal_run_7,78.01072051350391,44.174406675550095,0.12788072638318124,0.2210170497955195,5.327281261523611,0.6317777081475722,0.09813499168267378,1.9140382657500643,0.30105534224175157,0.28077189496513305,0.5298791324114709,234.49112509081885,2.7356872418453397,1.6847976904318507
non_nominal_run_8,54.65535575772833,-6.1816056407801945,0.1844447102003455,0.5300429025078126,4.9792799104568815,0.9012787359037521,0.2041500569758617,2.5834331923593945,0.5430682554619161,0.5795877449546993,0.7613066037771505,340.61937150960244,3.9500144764372656,3.4776711012813237
non_nominal_run_9,-70.41593759378915,-93.03116585169957,0.22149014247294968,0.46496056723699497,5.3378813755242955,1.1049346234203767,0.2943879465658883,3.081568998943738,0.7369452592996646,0.8171100473212808,0.9039413959551144,410.5907364081247,4.7187700253055995,4.902982090482356
