run_key,tpsr_percent,asr_percent,rmse,r2,response_entropy,iae,ise,itae,itse,control_power,control_rms,control_tvc,control_iac,control_isc
nominal_run,74.99324945714007,43.36025537340214,0.2293218571428979,-0.43593050361003227,5.621205108127994,1.108704648695911,0.31558089218858715,3.4303675122467956,1.0095521750166987,0.3462358128075038,0.5884180595524783,219.08498357677365,2.8955864538685008,2.0777559668562953
non_nominal_run_1,-514.1317975054113,-215.75736383827754,0.3166989452247652,-0.8380295037466394,5.837561168820239,1.5530078950162194,0.601826240885413,5.053634418165739,2.0701632520766196,0.4515329419516343,0.6719620093068017,204.8916681839696,3.32645279307864,2.7096491831923606
non_nominal_run_2,81.62071404764092,50.75507620324608,0.18006343487046347,-0.7738777622292183,5.620953553639888,0.9287556398888384,0.19455474493959682,2.8420124047660753,0.6037970594391798,0.27099661428209315,0.5205733514905398,212.27420034388643,2.6077437088262525,1.62618712445465
non_nominal_run_3,-17.575449571263782,-4.0642459159700115,0.18841078452632648,-0.4654604362741088,5.502066092063556,0.9619805966639541,0.21301595136125534,2.944378145052894,0.6623828732040538,0.3041195020236693,0.5514703092857033,214.73036740850728,2.740361225480876,1.8249737340096568
non_nominal_run_4,68.16625298959664,29.061237910812448,0.22945018841382936,0.20773679111656573,5.401288109644085,1.161092684369988,0.3159369434478366,3.286704173615785,0.8423107477718569,0.37680112731960963,0.6138412883796671,208.55648323173756,2.97420039561716,2.2611607003862617
non_nominal_run_5,49.37535994997123,2.365316100761806,0.3184967917778016,0.08331525556912744,5.408454430152394,1.5629951664898016,0.6087420797630099,4.4309668069376045,1.6475570818215823,0.5290460236581856,0.727355500191059,161.63387035744393,3.53778481275099,3.17470861390345
non_nominal_run_6,70.49901626628846,30.00347114563678,0.236718822992108,0.20493043930406474,5.40165487498879,1.1769325670391506,0.3362464818045139,3.561443683014451,0.9887686369313605,0.3994278036407129,0.6320030092022607,200.92887458388475,3.0349681985857337,2.396924563145459
non_nominal_run_7,45.04596395848958,12.668423354585558,0.20216193786991324,-0.4473775306177983,5.614802067301417,0.9915109630068657,0.24525606767010857,3.056557178365252,0.7771214460804264,0.2729014181753785,0.5223996728323808,208.42540536729965,2.5944446411652344,1.6376812769208162
non_nominal_run_8,71.39013847332099,36.6541403503415,0.14650791330354637,-0.10492408342618487,5.299065226065055,0.7270857900772844,0.12880759233646205,2.2457707887030867,0.40945696693730593,0.17144725310869965,0.41406189526289383,158.76814081841837,2.0398299839363414,1.0288405685544761
non_nominal_run_9,1.277911036666826,-3.3285684296570572,0.16858016190044134,-0.06044318749109978,5.413724104046868,0.8696750487301177,0.17053698570853143,2.648274049013785,0.522592920869218,0.23995713604235858,0.48985419875954783,199.06237543882062,2.456384962851824,1.439973998557117
non_nominal_run_10,43.09939420747131,31.527798381545715,0.19903106626623826,-0.2570510068731342,5.512443633784904,1.0150750589708857,0.23771647568274515,3.0697761164245545,0.7241078227553632,0.34572495440520185,0.58798380454329,221.52277942037324,2.907324663997226,2.07444660661411
non_nominal_run_11,63.653309293878266,43.99672711964512,0.15357105059561973,0.08146008104054503,5.327876488931243,0.8006972720420691,0.1415188745260974,2.4368602549068497,0.43263682780693746,0.21531930724107368,0.4640251148818065,186.1738193224296,2.3169103326360956,1.2921307536736648
non_nominal_run_12,78.2720465680471,46.38715571259535,0.2104491413913254,-0.6557191047668731,5.550336081975324,1.033764476707459,0.265774638806641,3.2633918504111223,0.8697600649891625,0.27929757739263467,0.5284861184483796,211.46871174190403,2.635092598363811,1.6760610085561698
non_nominal_run_13,79.42226488029897,46.37468774974066,0.1609781063075043,-0.3303385169919564,5.620140177499576,0.8323066015507581,0.1554845489527812,2.5393514155292713,0.4776150086338505,0.2409594179319671,0.4908761737260906,191.74680329897174,2.430243904341991,1.4459912507201518
non_nominal_run_14,-593.9468927352995,-212.0612989923675,0.5384545798312487,-0.3011315056175956,5.514725292385597,2.7463223069764613,1.739653979756921,8.01746791667096,4.890564150546815,1.1298845063051708,1.0629602562208855,169.65303500250417,5.364707759160806,6.780413015991812
non_nominal_run_15,48.68991940578799,17.0279400893555,0.1787292115467138,-1.018466763391638,5.658963330305329,0.8862509889068979,0.191692893308366,2.761760024315411,0.619541754678747,0.23012813127198306,0.47971671981700104,187.06885184040777,2.3740765589649335,1.3809903285718272
non_nominal_run_16,43.90461514937473,13.50414417857708,0.2316818714734565,-0.1634165148517197,5.683646278123884,1.128685107771609,0.32211095331022493,3.3665941675800735,0.9498229138877867,0.3998319700687369,0.6323226787556626,210.7353332159985,3.064807932220918,2.3992027078323277
non_nominal_run_17,32.23937538948891,7.936219596209771,0.18898913014388588,-0.13196001973115812,5.481858211749079,0.9579075113510872,0.21433382548833207,2.902480296761218,0.6509936502684269,0.2764428158377771,0.5257782953277713,211.10834181489912,2.6289607190502884,1.6589141947019186
non_nominal_run_18,-174.6397708313096,-82.26907893410427,0.25013584018112195,-0.3488111632970541,5.6247512591100035,1.175509273686242,0.3754515502196306,3.6430497929740526,1.2025833784898414,0.3527202153035009,0.5939025301373121,216.46929760783428,2.8775801385304964,2.1166594204724296
non_nominal_run_19,74.26656240610127,46.03497750666785,0.14890404282864195,-0.09065047004755189,5.254184317193697,0.756238717613704,0.13305485443284257,2.3210319699360635,0.41557680336210845,0.19023398463750427,0.4361582105583985,167.82177281215914,2.160897069328123,1.1415895049981575
non_nominal_run_20,63.33789592203784,32.58698110414308,0.18544179330749988,-0.3174483915984616,5.346618957502574,0.9258072657961425,0.20636628999588535,2.8838988144615705,0.6605042125811262,0.24912096264297215,0.49912018857482826,198.39340057877774,2.492756533640166,1.4949743855532236
non_nominal_run_21,88.28079327170899,63.903839924514955,0.14257621680980181,0.10759142522291654,5.30630667025189,0.7434251917160376,0.12197922658437044,2.261137483728406,0.3726786469379777,0.18975399551148078,0.4356076164525602,173.21220878858702,2.1680480518515175,1.1387129440393478
