run_key,tpsr_percent,asr_percent,rmse,r2,response_entropy,iae,ise,itae,itse,control_power,control_rms,control_tvc,control_iac,control_isc
nominal_run,74.62601346783981,42.24748105543226,0.2309995701946694,-0.3067669408806224,5.636164325681971,1.116660317719587,0.3202146916869184,3.448790029469453,1.0214367571526035,0.3734461768032506,0.6111024274237917,220.0002846862004,2.987461816535486,2.2410333003045415
non_nominal_run_1,-176.19065405927324,-89.2540296775703,0.3154698323610015,0.26834187554231326,5.476084394442278,1.571204905945065,0.5972256257674474,4.6517494567286795,1.730554351816223,0.6863957403727051,0.8284900363750339,167.0083155224873,4.161512100551701,4.118442965312793
non_nominal_run_2,-70.01226138604932,-45.77846001499516,0.22397245324405493,0.2921763697168197,5.413619059430415,1.0946969262475676,0.3010309915143063,3.3058822083548947,0.9070023013608991,0.4752558478909733,0.6893880241859248,192.42786493221828,3.3217975606262806,2.8516565508519194
non_nominal_run_3,-127.59854815673039,-82.19030100959581,0.30295771103014757,0.1951529335959531,5.368964060668111,1.4895903322722368,0.5507847822089217,4.2233211747166814,1.4833652764089917,0.5531423267258474,0.7437353875713105,165.00551486756194,3.5868409899269755,3.31899270810034
non_nominal_run_4,22.184146169479135,5.305204179907565,0.19954907254950793,0.0031570679911497868,5.387666892178874,0.9933967308589158,0.2389582273030217,3.0255517051648173,0.7278664788001636,0.33136345618470897,0.5756417776575193,219.13774820438886,2.831306657440333,1.9884473380877505
non_nominal_run_5,35.933237186069086,29.388673851909044,0.19629346212186136,0.1418859146877558,5.444063167546088,0.9986261540123428,0.2312218603074256,2.974506476793807,0.6764481178597757,0.33510409528680024,0.5788817627864953,215.64316603444945,2.8480307022025197,2.0109220236528866
non_nominal_run_6,-314.99509189554243,-160.583594521594,0.36701033045347436,0.14213246444387828,5.413077404837732,1.8337562395001044,0.8082743598710439,5.203431657472171,2.1989780426801957,0.7934966608924702,0.890784295378219,158.77986731177754,4.3203132997269424,4.761651646659316
non_nominal_run_7,86.93266460417152,62.41971261185087,0.11509811999625856,0.002112636814782798,5.499641666057844,0.5999952056723771,0.07948425704457934,1.8220390409750187,0.24162296122928964,0.14987908690742088,0.3871422050195779,142.31499135778012,1.8879297564253534,0.8994243781124672
non_nominal_run_8,53.017748753018374,28.991633880547784,0.18803571790566725,0.29087812762323306,5.33491024206147,0.9644738251671882,0.21217385320677806,2.8625874171334136,0.609214627309945,0.3459660415859868,0.5881887805679286,215.42954929846604,2.878167590219354,2.076046073467447
non_nominal_run_9,62.67770832949027,26.9958687748027,0.21880541125903535,0.11941056740744271,5.394239463264614,1.088645923042725,0.28729002317742236,3.2440436341462977,0.8300175788319472,0.3620395108745704,0.6016971920115387,215.0060147730637,2.929936171212298,2.172463549861404
non_nominal_run_10,-987.320088072748,-293.90032968603725,0.5388577099377385,-0.3241839477174384,5.523468152018177,2.7198372056873596,1.742327716368865,8.047179678912864,5.028800788757605,1.1468636769708997,1.0709172129398705,177.06370420845835,5.336925141443381,6.882059026928024
non_nominal_run_11,86.23838433417471,59.148316894841585,0.16722518340462916,0.019418349204707308,5.4827673090472935,0.8664126414306289,0.16780219595632662,2.643110336900928,0.5161757987617943,0.2877833459399913,0.5364544211207428,200.76654392254153,2.62214545524711,1.7269533739553313
non_nominal_run_12,86.01666803046865,56.208308278978805,0.16020538048893748,-0.2551495591035735,5.544407504886291,0.8032893548267559,0.15401231868426557,2.463033733165714,0.4803435455369089,0.2248190916298794,0.4741509165127485,180.23936590899513,2.313657084476191,1.3491388190697124
non_nominal_run_13,86.51827862189045,58.90687098144247,0.14479793292173096,-0.05074205576089219,5.425198735766269,0.722279405272928,0.1258157382994901,2.2144066100662085,0.3931330829874732,0.18376394635345028,0.42867697203541305,161.3708818225585,2.087382807731604,1.1027650283711519
non_nominal_run_14,-87.70659139310506,-52.8713753082959,0.20695434642126093,-0.05726169065164477,5.5961199618527,1.0288811934374316,0.25700887976134723,3.0697035392095158,0.7551480288254635,0.3855090330572034,0.6208937373312791,215.93566653644513,3.011665366421447,2.313298088741613
non_nominal_run_15,82.90240657557918,54.4833111112896,0.14115911054611824,0.06089244930355675,5.4827219534792135,0.733465556165589,0.11956191419486262,2.238686897369759,0.3692976832117469,0.2177215485556646,0.4666064171822593,171.76006399794167,2.2737793084136637,1.3065381524800013
